n_cap,stime,etime,content
331,"00:08:00,366","00:08:03,733",哎哎哎
331,"00:08:00,366","00:08:03,766",哎哎哎
331,"00:08:00,366","00:08:03,800",哎哎哎
331,"00:08:00,366","00:08:03,833",哎哎哎
331,"00:08:00,366","00:08:03,866",哎哎哎
331,"00:08:00,366","00:08:03,899",哎哎哎
331,"00:08:00,366","00:08:03,933",哎哎哎
331,"00:08:00,366","00:08:03,966",哎哎哎
331,"00:08:00,366","00:08:04,000",哎哎哎
332,"00:08:04,533","00:08:04,000",慢点慢点慢点
332,"00:08:04,533","00:08:04,566",慢点慢点慢点
332,"00:08:04,533","00:08:04,600",慢点慢点慢点
332,"00:08:04,533","00:08:04,633",慢点慢点慢点
332,"00:08:04,533","00:08:04,666",慢点慢点慢点
332,"00:08:04,533","00:08:04,699",慢点慢点慢点
332,"00:08:04,533","00:08:04,733",慢点慢点慢点
332,"00:08:04,533","00:08:04,766",慢点慢点慢点
332,"00:08:04,533","00:08:04,800",慢点慢点慢点
332,"00:08:04,533","00:08:04,833",慢点慢点慢点
332,"00:08:04,533","00:08:04,866",慢点慢点慢点
332,"00:08:04,533","00:08:04,899",慢点慢点慢点
332,"00:08:04,533","00:08:04,933",慢点慢点慢点
332,"00:08:04,533","00:08:04,966",慢点慢点慢点
332,"00:08:04,533","00:08:05,000",慢点慢点慢点
332,"00:08:04,533","00:08:05,033",慢点慢点慢点
332,"00:08:04,533","00:08:05,066",慢点慢点慢点
332,"00:08:04,533","00:08:05,100",慢点慢点慢点
332,"00:08:04,533","00:08:05,133",慢点慢点慢点
332,"00:08:04,533","00:08:05,166",慢点慢点慢点
332,"00:08:04,533","00:08:05,199",慢点慢点慢点
332,"00:08:04,533","00:08:05,233",慢点慢点慢点
332,"00:08:04,533","00:08:05,266",慢点慢点慢点
332,"00:08:04,533","00:08:05,300",慢点慢点慢点
332,"00:08:04,533","00:08:05,333",慢点慢点慢点
332,"00:08:04,533","00:08:05,366",慢点慢点慢点
332,"00:08:04,533","00:08:05,399",慢点慢点慢点
332,"00:08:04,533","00:08:05,433",慢点慢点慢点
333,"00:08:06,500","00:08:05,433",哎哎
333,"00:08:06,500","00:08:06,533",哎哎
333,"00:08:06,500","00:08:06,566",哎哎
333,"00:08:06,500","00:08:06,600",哎哎
333,"00:08:06,500","00:08:06,633",哎哎
333,"00:08:06,500","00:08:06,666",哎哎
333,"00:08:06,500","00:08:06,699",哎哎
333,"00:08:06,500","00:08:06,733",哎哎
333,"00:08:06,500","00:08:06,766",哎哎
333,"00:08:06,500","00:08:06,800",哎哎
333,"00:08:06,500","00:08:06,833",哎哎
333,"00:08:06,500","00:08:06,866",哎哎
333,"00:08:06,500","00:08:06,899",哎哎
333,"00:08:06,500","00:08:06,933",哎哎
333,"00:08:06,500","00:08:06,966",哎哎
333,"00:08:06,500","00:08:07,000",哎哎
333,"00:08:06,500","00:08:07,033",哎哎
333,"00:08:06,500","00:08:07,066",哎哎
333,"00:08:06,500","00:08:07,100",哎哎
333,"00:08:06,500","00:08:07,133",哎哎
333,"00:08:06,500","00:08:07,166",哎哎
333,"00:08:06,500","00:08:07,199",哎哎
333,"00:08:06,500","00:08:07,233",哎哎
333,"00:08:06,500","00:08:07,266",哎哎
334,"00:08:07,333","00:08:07,266",你等等
334,"00:08:07,333","00:08:07,366",你等等
334,"00:08:07,333","00:08:07,399",你等等
334,"00:08:07,333","00:08:07,433",你等等
334,"00:08:07,333","00:08:07,466",你等等
334,"00:08:07,333","00:08:07,500",你等等
334,"00:08:07,333","00:08:07,533",你等等
334,"00:08:07,333","00:08:07,566",你等等
334,"00:08:07,333","00:08:07,600",你等等
334,"00:08:07,333","00:08:07,633",你等等
334,"00:08:07,333","00:08:07,666",你等等
334,"00:08:07,333","00:08:07,699",你等等
334,"00:08:07,333","00:08:07,733",你等等
334,"00:08:07,333","00:08:07,766",你等等
334,"00:08:07,333","00:08:07,800",你等等
334,"00:08:07,333","00:08:07,833",你等等
334,"00:08:07,333","00:08:07,866",你等等
334,"00:08:07,333","00:08:07,899",你等等
334,"00:08:07,333","00:08:07,933",你等等
334,"00:08:07,333","00:08:07,966",你等等
334,"00:08:07,333","00:08:08,000",你等等
334,"00:08:07,333","00:08:08,033",你等等
334,"00:08:07,333","00:08:08,066",你等等
334,"00:08:07,333","00:08:08,100",你等等
334,"00:08:07,333","00:08:08,133",你等等
334,"00:08:07,333","00:08:08,166",你等等
334,"00:08:07,333","00:08:08,199",你等等
334,"00:08:07,333","00:08:08,233",你等等
334,"00:08:07,333","00:08:08,266",你等等
334,"00:08:07,333","00:08:08,300",你等等
334,"00:08:07,333","00:08:08,333",你等等
334,"00:08:07,333","00:08:08,366",你等等
334,"00:08:07,333","00:08:08,399",你等等
335,"00:08:08,433","00:08:08,399",喂
335,"00:08:08,433","00:08:08,466",喂
335,"00:08:08,433","00:08:08,500",喂
335,"00:08:08,433","00:08:08,533",喂
335,"00:08:08,433","00:08:08,566",喂
335,"00:08:08,433","00:08:08,600",喂
335,"00:08:08,433","00:08:08,633",喂
335,"00:08:08,433","00:08:08,666",喂
335,"00:08:08,433","00:08:08,699",喂
335,"00:08:08,433","00:08:08,733",喂
335,"00:08:08,433","00:08:08,766",喂
335,"00:08:08,433","00:08:08,800",喂
335,"00:08:08,433","00:08:08,833",喂
335,"00:08:08,433","00:08:08,866",喂
335,"00:08:08,433","00:08:08,933",喂
335,"00:08:08,433","00:08:09,033",喂
335,"00:08:08,433","00:08:09,066",喂
335,"00:08:08,433","00:08:09,100",喂
335,"00:08:08,433","00:08:09,133",喂
335,"00:08:08,433","00:08:09,166",喂
335,"00:08:08,433","00:08:09,199",喂
335,"00:08:08,433","00:08:09,233",喂
335,"00:08:08,433","00:08:09,266",喂
335,"00:08:08,433","00:08:09,300",喂
335,"00:08:08,433","00:08:09,333",喂
335,"00:08:08,433","00:08:09,366",喂
335,"00:08:08,433","00:08:09,399",喂
335,"00:08:08,433","00:08:09,433",喂
336,"00:08:09,699","00:08:09,433",姜秘书是吧
336,"00:08:09,699","00:08:09,733",姜秘书是吧
336,"00:08:09,699","00:08:09,766",姜秘书是吧
336,"00:08:09,699","00:08:09,800",姜秘书是吧
336,"00:08:09,699","00:08:09,833",姜秘书是吧
336,"00:08:09,699","00:08:09,866",姜秘书是吧
336,"00:08:09,699","00:08:09,899",姜秘书是吧
336,"00:08:09,699","00:08:09,933",姜秘书是吧
336,"00:08:09,699","00:08:09,966",姜秘书是吧
336,"00:08:09,699","00:08:10,000",姜秘书是吧
336,"00:08:09,699","00:08:10,033",姜秘书是吧
336,"00:08:09,699","00:08:10,066",姜秘书是吧
336,"00:08:09,699","00:08:10,100",姜秘书是吧
336,"00:08:09,699","00:08:10,133",姜秘书是吧
336,"00:08:09,699","00:08:10,166",姜秘书是吧
336,"00:08:09,699","00:08:10,199",姜秘书是吧
336,"00:08:09,699","00:08:10,233",姜秘书是吧
336,"00:08:09,699","00:08:10,266",姜秘书是吧
336,"00:08:09,699","00:08:10,300",姜秘书是吧
336,"00:08:09,699","00:08:10,333",姜秘书是吧
336,"00:08:09,699","00:08:10,366",姜秘书是吧
336,"00:08:09,699","00:08:10,399",姜秘书是吧
336,"00:08:09,699","00:08:10,433",姜秘书是吧
336,"00:08:09,699","00:08:10,466",姜秘书是吧
336,"00:08:09,699","00:08:10,500",姜秘书是吧
336,"00:08:09,699","00:08:10,533",姜秘书是吧
336,"00:08:09,699","00:08:10,566",姜秘书是吧
336,"00:08:09,699","00:08:10,600",姜秘书是吧
336,"00:08:09,699","00:08:10,633",姜秘书是吧
336,"00:08:09,699","00:08:10,666",姜秘书是吧
336,"00:08:09,699","00:08:10,699",姜秘书是吧
336,"00:08:09,699","00:08:10,733",姜秘书是吧
337,"00:08:10,766","00:08:10,733",你们陆总喝多了
337,"00:08:10,766","00:08:10,800",你们陆总喝多了
337,"00:08:10,766","00:08:10,833",你们陆总喝多了
337,"00:08:10,766","00:08:10,866",你们陆总喝多了
337,"00:08:10,766","00:08:10,899",你们陆总喝多了
337,"00:08:10,766","00:08:10,933",你们陆总喝多了
337,"00:08:10,766","00:08:10,966",你们陆总喝多了
337,"00:08:10,766","00:08:11,000",你们陆总喝多了
337,"00:08:10,766","00:08:11,033",你们陆总喝多了
337,"00:08:10,766","00:08:11,066",你们陆总喝多了
337,"00:08:10,766","00:08:11,100",你们陆总喝多了
337,"00:08:10,766","00:08:11,133",你们陆总喝多了
337,"00:08:10,766","00:08:11,166",你们陆总喝多了
337,"00:08:10,766","00:08:11,199",你们陆总喝多了
337,"00:08:10,766","00:08:11,233",你们陆总喝多了
337,"00:08:10,766","00:08:11,266",你们陆总喝多了
337,"00:08:10,766","00:08:11,300",你们陆总喝多了
337,"00:08:10,766","00:08:11,333",你们陆总喝多了
337,"00:08:10,766","00:08:11,366",你们陆总喝多了
337,"00:08:10,766","00:08:11,399",你们陆总喝多了
337,"00:08:10,766","00:08:11,433",你们陆总喝多了
337,"00:08:10,766","00:08:11,466",你们陆总喝多了
337,"00:08:10,766","00:08:11,500",你们陆总喝多了
337,"00:08:10,766","00:08:11,533",你们陆总喝多了
337,"00:08:10,766","00:08:11,566",你们陆总喝多了
337,"00:08:10,766","00:08:11,600",你们陆总喝多了
337,"00:08:10,766","00:08:11,633",你们陆总喝多了
337,"00:08:10,766","00:08:11,666",你们陆总喝多了
337,"00:08:10,766","00:08:11,699",你们陆总喝多了
337,"00:08:10,766","00:08:11,733",你们陆总喝多了
337,"00:08:10,766","00:08:11,766",你们陆总喝多了
337,"00:08:10,766","00:08:11,800",你们陆总喝多了
337,"00:08:10,766","00:08:11,833",你们陆总喝多了
337,"00:08:10,766","00:08:11,866",你们陆总喝多了
337,"00:08:10,766","00:08:11,899",你们陆总喝多了
337,"00:08:10,766","00:08:11,933",你们陆总喝多了
337,"00:08:10,766","00:08:11,966",你们陆总喝多了
337,"00:08:10,766","00:08:12,000",你们陆总喝多了
337,"00:08:10,766","00:08:12,033",你们陆总喝多了
337,"00:08:10,766","00:08:12,066",你们陆总喝多了
337,"00:08:10,766","00:08:12,100",你们陆总喝多了
337,"00:08:10,766","00:08:12,133",你们陆总喝多了
337,"00:08:10,766","00:08:12,166",你们陆总喝多了
337,"00:08:10,766","00:08:12,199",你们陆总喝多了
337,"00:08:10,766","00:08:12,233",你们陆总喝多了
337,"00:08:10,766","00:08:12,266",你们陆总喝多了
337,"00:08:10,766","00:08:12,300",你们陆总喝多了
337,"00:08:10,766","00:08:12,333",你们陆总喝多了
337,"00:08:10,766","00:08:12,366",你们陆总喝多了
337,"00:08:10,766","00:08:12,399",你们陆总喝多了
338,"00:08:12,433","00:08:12,399",我把位置给你发过去
338,"00:08:12,433","00:08:12,466",我把位置给你发过去
338,"00:08:12,433","00:08:12,500",我把位置给你发过去
338,"00:08:12,433","00:08:12,533",我把位置给你发过去
338,"00:08:12,433","00:08:12,566",我把位置给你发过去
338,"00:08:12,433","00:08:12,600",我把位置给你发过去
338,"00:08:12,433","00:08:12,633",我把位置给你发过去
338,"00:08:12,433","00:08:12,666",我把位置给你发过去
338,"00:08:12,433","00:08:12,699",我把位置给你发过去
338,"00:08:12,433","00:08:12,733",我把位置给你发过去
338,"00:08:12,433","00:08:12,766",我把位置给你发过去
338,"00:08:12,433","00:08:12,800",我把位置给你发过去
338,"00:08:12,433","00:08:12,833",我把位置给你发过去
338,"00:08:12,433","00:08:12,866",我把位置给你发过去
338,"00:08:12,433","00:08:12,899",我把位置给你发过去
338,"00:08:12,433","00:08:12,933",我把位置给你发过去
338,"00:08:12,433","00:08:12,966",我把位置给你发过去
338,"00:08:12,433","00:08:13,000",我把位置给你发过去
338,"00:08:12,433","00:08:13,033",我把位置给你发过去
338,"00:08:12,433","00:08:13,066",我把位置给你发过去
338,"00:08:12,433","00:08:13,100",我把位置给你发过去
338,"00:08:12,433","00:08:13,133",我把位置给你发过去
338,"00:08:12,433","00:08:13,166",我把位置给你发过去
338,"00:08:12,433","00:08:13,199",我把位置给你发过去
338,"00:08:12,433","00:08:13,233",我把位置给你发过去
338,"00:08:12,433","00:08:13,266",我把位置给你发过去
338,"00:08:12,433","00:08:13,300",我把位置给你发过去
338,"00:08:12,433","00:08:13,333",我把位置给你发过去
338,"00:08:12,433","00:08:13,366",我把位置给你发过去
338,"00:08:12,433","00:08:13,399",我把位置给你发过去
338,"00:08:12,433","00:08:13,433",我把位置给你发过去
338,"00:08:12,433","00:08:13,466",我把位置给你发过去
338,"00:08:12,433","00:08:13,500",我把位置给你发过去
338,"00:08:12,433","00:08:13,533",我把位置给你发过去
339,"00:08:13,566","00:08:13,533",你过来接他一下
339,"00:08:13,566","00:08:13,600",你过来接他一下
339,"00:08:13,566","00:08:13,633",你过来接他一下
339,"00:08:13,566","00:08:13,666",你过来接他一下
339,"00:08:13,566","00:08:13,699",你过来接他一下
339,"00:08:13,566","00:08:13,733",你过来接他一下
339,"00:08:13,566","00:08:13,766",你过来接他一下
339,"00:08:13,566","00:08:13,800",你过来接他一下
339,"00:08:13,566","00:08:13,833",你过来接他一下
339,"00:08:13,566","00:08:13,866",你过来接他一下
339,"00:08:13,566","00:08:13,899",你过来接他一下
339,"00:08:13,566","00:08:13,933",你过来接他一下
339,"00:08:13,566","00:08:13,966",你过来接他一下
339,"00:08:13,566","00:08:14,000",你过来接他一下
339,"00:08:13,566","00:08:14,033",你过来接他一下
339,"00:08:13,566","00:08:14,066",你过来接他一下
339,"00:08:13,566","00:08:14,100",你过来接他一下
339,"00:08:13,566","00:08:14,133",你过来接他一下
339,"00:08:13,566","00:08:14,166",你过来接他一下
339,"00:08:13,566","00:08:14,199",你过来接他一下
339,"00:08:13,566","00:08:14,233",你过来接他一下
339,"00:08:13,566","00:08:14,266",你过来接他一下
339,"00:08:13,566","00:08:14,300",你过来接他一下
339,"00:08:13,566","00:08:14,333",你过来接他一下
339,"00:08:13,566","00:08:14,366",你过来接他一下
339,"00:08:13,566","00:08:14,399",你过来接他一下
340,"00:08:14,433","00:08:14,399",好的我一会儿就到
340,"00:08:14,433","00:08:14,466",好的我一会儿就到
340,"00:08:14,433","00:08:14,500",好的我一会儿就到
340,"00:08:14,433","00:08:14,533",好的我一会儿就到
340,"00:08:14,433","00:08:14,566",好的我一会儿就到
340,"00:08:14,433","00:08:14,600",好的我一会儿就到
340,"00:08:14,433","00:08:14,633",好的我一会儿就到
340,"00:08:14,433","00:08:14,666",好的我一会儿就到
340,"00:08:14,433","00:08:14,699",好的我一会儿就到
340,"00:08:14,433","00:08:14,733",好的我一会儿就到
340,"00:08:14,433","00:08:14,766",好的我一会儿就到
340,"00:08:14,433","00:08:14,800",好的我一会儿就到
340,"00:08:14,433","00:08:14,833",好的我一会儿就到
340,"00:08:14,433","00:08:14,866",好的我一会儿就到
340,"00:08:14,433","00:08:14,899",好的我一会儿就到
340,"00:08:14,433","00:08:14,933",好的我一会儿就到
340,"00:08:14,433","00:08:14,966",好的我一会儿就到
340,"00:08:14,433","00:08:15,000",好的我一会儿就到
340,"00:08:14,433","00:08:15,033",好的我一会儿就到
340,"00:08:14,433","00:08:15,066",好的我一会儿就到
340,"00:08:14,433","00:08:15,100",好的我一会儿就到
340,"00:08:14,433","00:08:15,133",好的我一会儿就到
340,"00:08:14,433","00:08:15,166",好的我一会儿就到
340,"00:08:14,433","00:08:15,199",好的我一会儿就到
340,"00:08:14,433","00:08:15,233",好的我一会儿就到
340,"00:08:14,433","00:08:15,266",好的我一会儿就到
340,"00:08:14,433","00:08:15,300",好的我一会儿就到
340,"00:08:14,433","00:08:15,333",好的我一会儿就到
340,"00:08:14,433","00:08:15,366",好的我一会儿就到
340,"00:08:14,433","00:08:15,399",好的我一会儿就到
340,"00:08:14,433","00:08:15,433",好的我一会儿就到
340,"00:08:14,433","00:08:15,466",好的我一会儿就到
340,"00:08:14,433","00:08:15,500",好的我一会儿就到
340,"00:08:14,433","00:08:15,533",好的我一会儿就到
340,"00:08:14,433","00:08:15,566",好的我一会儿就到
340,"00:08:14,433","00:08:15,600",好的我一会儿就到
341,"00:08:15,633","00:08:15,600",哎好
341,"00:08:15,633","00:08:15,666",哎好
341,"00:08:15,633","00:08:15,699",哎好
341,"00:08:15,633","00:08:15,733",哎好
341,"00:08:15,633","00:08:15,766",哎好
341,"00:08:15,633","00:08:15,800",哎好
341,"00:08:15,633","00:08:15,833",哎好
341,"00:08:15,633","00:08:15,866",哎好
341,"00:08:15,633","00:08:15,899",哎好
341,"00:08:15,633","00:08:15,933",哎好
341,"00:08:15,633","00:08:15,966",哎好
341,"00:08:15,633","00:08:16,000",哎好
341,"00:08:15,633","00:08:16,033",哎好
341,"00:08:15,633","00:08:16,066",哎好
341,"00:08:15,633","00:08:16,100",哎好
341,"00:08:15,633","00:08:16,133",哎好
341,"00:08:15,633","00:08:16,166",哎好
341,"00:08:15,633","00:08:16,199",哎好
341,"00:08:15,633","00:08:16,233",哎好
341,"00:08:15,633","00:08:16,266",哎好
341,"00:08:15,633","00:08:16,300",哎好
341,"00:08:15,633","00:08:16,333",哎好
341,"00:08:15,633","00:08:16,366",哎好
341,"00:08:15,633","00:08:16,399",哎好
341,"00:08:15,633","00:08:16,433",哎好
341,"00:08:15,633","00:08:16,466",哎好
342,"00:08:21,366","00:08:16,466",哎呀不行
342,"00:08:21,366","00:08:21,399",哎呀不行
342,"00:08:21,366","00:08:21,433",哎呀不行
342,"00:08:21,366","00:08:21,466",哎呀不行
342,"00:08:21,366","00:08:21,500",哎呀不行
342,"00:08:21,366","00:08:21,533",哎呀不行
342,"00:08:21,366","00:08:21,566",哎呀不行
342,"00:08:21,366","00:08:21,600",哎呀不行
342,"00:08:21,366","00:08:21,633",哎呀不行
342,"00:08:21,366","00:08:21,666",哎呀不行
342,"00:08:21,366","00:08:21,699",哎呀不行
342,"00:08:21,366","00:08:21,733",哎呀不行
342,"00:08:21,366","00:08:21,766",哎呀不行
342,"00:08:21,366","00:08:21,800",哎呀不行
342,"00:08:21,366","00:08:21,833",哎呀不行
342,"00:08:21,366","00:08:21,866",哎呀不行
342,"00:08:21,366","00:08:21,899",哎呀不行
342,"00:08:21,366","00:08:21,933",哎呀不行
342,"00:08:21,366","00:08:21,966",哎呀不行
342,"00:08:21,366","00:08:22,000",哎呀不行
342,"00:08:21,366","00:08:22,033",哎呀不行
342,"00:08:21,366","00:08:22,066",哎呀不行
342,"00:08:21,366","00:08:22,100",哎呀不行
342,"00:08:21,366","00:08:22,133",哎呀不行
342,"00:08:21,366","00:08:22,166",哎呀不行
342,"00:08:21,366","00:08:22,199",哎呀不行
343,"00:08:22,233","00:08:22,199",M哎呀不行
344,"00:08:22,266","00:08:22,199",哎呀不行
344,"00:08:22,266","00:08:22,300",哎呀不行
344,"00:08:22,266","00:08:22,333",哎呀不行
344,"00:08:22,266","00:08:22,366",哎呀不行
344,"00:08:22,266","00:08:22,399",哎呀不行
344,"00:08:22,266","00:08:22,433",哎呀不行
344,"00:08:22,266","00:08:22,466",哎呀不行
344,"00:08:22,266","00:08:22,500",哎呀不行
344,"00:08:22,266","00:08:22,533",哎呀不行
344,"00:08:22,266","00:08:22,566",哎呀不行
344,"00:08:22,266","00:08:22,600",哎呀不行
344,"00:08:22,266","00:08:22,633",哎呀不行
344,"00:08:22,266","00:08:22,666",哎呀不行
344,"00:08:22,266","00:08:22,699",哎呀不行
344,"00:08:22,266","00:08:22,733",哎呀不行
344,"00:08:22,266","00:08:22,766",哎呀不行
344,"00:08:22,266","00:08:22,800",哎呀不行
344,"00:08:22,266","00:08:22,833",哎呀不行
344,"00:08:22,266","00:08:22,866",哎呀不行
345,"00:08:23,066","00:08:22,866",再来一把
345,"00:08:23,066","00:08:23,100",再来一把
345,"00:08:23,066","00:08:23,133",再来一把
345,"00:08:23,066","00:08:23,166",再来一把
345,"00:08:23,066","00:08:23,199",再来一把
345,"00:08:23,066","00:08:23,233",再来一把
345,"00:08:23,066","00:08:23,266",再来一把
345,"00:08:23,066","00:08:23,300",再来一把
345,"00:08:23,066","00:08:23,333",再来一把
345,"00:08:23,066","00:08:23,366",再来一把
345,"00:08:23,066","00:08:23,399",再来一把
345,"00:08:23,066","00:08:23,433",再来一把
345,"00:08:23,066","00:08:23,466",再来一把
345,"00:08:23,066","00:08:23,500",再来一把
345,"00:08:23,066","00:08:23,533",再来一把
345,"00:08:23,066","00:08:23,566",再来一把
345,"00:08:23,066","00:08:23,600",再来一把
345,"00:08:23,066","00:08:23,633",再来一把
345,"00:08:23,066","00:08:23,666",再来一把
345,"00:08:23,066","00:08:23,699",再来一把
345,"00:08:23,066","00:08:23,733",再来一把
345,"00:08:23,066","00:08:23,766",再来一把
345,"00:08:23,066","00:08:23,800",再来一把
345,"00:08:23,066","00:08:23,833",再来一把
346,"00:08:23,899","00:08:23,833",最后一把
346,"00:08:23,899","00:08:23,933",最后一把
346,"00:08:23,899","00:08:23,966",最后一把
346,"00:08:23,899","00:08:24,000",最后一把
346,"00:08:23,899","00:08:24,033",最后一把
346,"00:08:23,899","00:08:24,066",最后一把
346,"00:08:23,899","00:08:24,100",最后一把
346,"00:08:23,899","00:08:24,133",最后一把
346,"00:08:23,899","00:08:24,166",最后一把
346,"00:08:23,899","00:08:24,199",最后一把
346,"00:08:23,899","00:08:24,233",最后一把
346,"00:08:23,899","00:08:24,266",最后一把
346,"00:08:23,899","00:08:24,300",最后一把
346,"00:08:23,899","00:08:24,333",最后一把
346,"00:08:23,899","00:08:24,366",最后一把
346,"00:08:23,899","00:08:24,399",最后一把
346,"00:08:23,899","00:08:24,433",最后一把
346,"00:08:23,899","00:08:24,466",最后一把
347,"00:08:24,500","00:08:24,466",来来来来
347,"00:08:24,500","00:08:24,533",来来来来
347,"00:08:24,500","00:08:24,566",来来来来
347,"00:08:24,500","00:08:24,600",来来来来
347,"00:08:24,500","00:08:24,633",来来来来
347,"00:08:24,500","00:08:24,666",来来来来
347,"00:08:24,500","00:08:24,699",来来来来
347,"00:08:24,500","00:08:24,733",来来来来
347,"00:08:24,500","00:08:24,766",来来来来
347,"00:08:24,500","00:08:24,800",来来来来
347,"00:08:24,500","00:08:24,833",来来来来
347,"00:08:24,500","00:08:24,866",来来来来
347,"00:08:24,500","00:08:24,899",来来来来
347,"00:08:24,500","00:08:24,933",来来来来
347,"00:08:24,500","00:08:24,966",来来来来
347,"00:08:24,500","00:08:25,000",来来来来
347,"00:08:24,500","00:08:25,033",来来来来
347,"00:08:24,500","00:08:25,066",来来来来
347,"00:08:24,500","00:08:25,100",来来来来
347,"00:08:24,500","00:08:25,133",来来来来
347,"00:08:24,500","00:08:25,166",来来来来
347,"00:08:24,500","00:08:25,199",来来来来
347,"00:08:24,500","00:08:25,233",来来来来
347,"00:08:24,500","00:08:25,266",来来来来
348,"00:08:32,466","00:08:25,266",哎哎哎
348,"00:08:32,466","00:08:32,500",哎哎哎
348,"00:08:32,466","00:08:32,533",哎哎哎
348,"00:08:32,466","00:08:32,566",哎哎哎
348,"00:08:32,466","00:08:32,600",哎哎哎
348,"00:08:32,466","00:08:32,633",哎哎哎
348,"00:08:32,466","00:08:32,666",哎哎哎
348,"00:08:32,466","00:08:32,700",哎哎哎
348,"00:08:32,466","00:08:32,733",哎哎哎
348,"00:08:32,466","00:08:32,766",哎哎哎
348,"00:08:32,466","00:08:32,799",哎哎哎
348,"00:08:32,466","00:08:32,833",哎哎哎
348,"00:08:32,466","00:08:32,866",哎哎哎
348,"00:08:32,466","00:08:32,899",哎哎哎
348,"00:08:32,466","00:08:32,933",哎哎哎
349,"00:08:32,966","00:08:32,933",你干什么呢
349,"00:08:32,966","00:08:33,000",你干什么呢
349,"00:08:32,966","00:08:33,033",你干什么呢
349,"00:08:32,966","00:08:33,066",你干什么呢
349,"00:08:32,966","00:08:33,100",你干什么呢
349,"00:08:32,966","00:08:33,133",你干什么呢
349,"00:08:32,966","00:08:33,166",你干什么呢
349,"00:08:32,966","00:08:33,200",你干什么呢
349,"00:08:32,966","00:08:33,233",你干什么呢
349,"00:08:32,966","00:08:33,266",你干什么呢
349,"00:08:32,966","00:08:33,299",你干什么呢
349,"00:08:32,966","00:08:33,333",你干什么呢
349,"00:08:32,966","00:08:33,366",你干什么呢
349,"00:08:32,966","00:08:33,399",你干什么呢
349,"00:08:32,966","00:08:33,433",你干什么呢
349,"00:08:32,966","00:08:33,466",你干什么呢
349,"00:08:32,966","00:08:33,500",你干什么呢
349,"00:08:32,966","00:08:33,533",你干什么呢
349,"00:08:32,966","00:08:33,566",你干什么呢
349,"00:08:32,966","00:08:33,600",你干什么呢
349,"00:08:32,966","00:08:33,633",你干什么呢
349,"00:08:32,966","00:08:33,666",你干什么呢
349,"00:08:32,966","00:08:33,700",你干什么呢
349,"00:08:32,966","00:08:33,733",你干什么呢
349,"00:08:32,966","00:08:33,766",你干什么呢
349,"00:08:32,966","00:08:33,799",你干什么呢
349,"00:08:32,966","00:08:33,833",你干什么呢
349,"00:08:32,966","00:08:33,866",你干什么呢
349,"00:08:32,966","00:08:33,899",你干什么呢
350,"00:08:33,933","00:08:33,899",哎是不是玩不起
350,"00:08:33,933","00:08:33,966",哎是不是玩不起
350,"00:08:33,933","00:08:34,000",哎是不是玩不起
350,"00:08:33,933","00:08:34,033",哎是不是玩不起
350,"00:08:33,933","00:08:34,066",哎是不是玩不起
350,"00:08:33,933","00:08:34,100",哎是不是玩不起
350,"00:08:33,933","00:08:34,133",哎是不是玩不起
350,"00:08:33,933","00:08:34,166",哎是不是玩不起
350,"00:08:33,933","00:08:34,200",哎是不是玩不起
350,"00:08:33,933","00:08:34,233",哎是不是玩不起
350,"00:08:33,933","00:08:34,266",哎是不是玩不起
350,"00:08:33,933","00:08:34,299",哎是不是玩不起
350,"00:08:33,933","00:08:34,333",哎是不是玩不起
350,"00:08:33,933","00:08:34,366",哎是不是玩不起
350,"00:08:33,933","00:08:34,399",哎是不是玩不起
350,"00:08:33,933","00:08:34,433",哎是不是玩不起
350,"00:08:33,933","00:08:34,466",哎是不是玩不起
350,"00:08:33,933","00:08:34,500",哎是不是玩不起
350,"00:08:33,933","00:08:34,533",哎是不是玩不起
350,"00:08:33,933","00:08:34,566",哎是不是玩不起
350,"00:08:33,933","00:08:34,600",哎是不是玩不起
350,"00:08:33,933","00:08:34,633",哎是不是玩不起
350,"00:08:33,933","00:08:34,666",哎是不是玩不起
350,"00:08:33,933","00:08:34,700",哎是不是玩不起
350,"00:08:33,933","00:08:34,733",哎是不是玩不起
350,"00:08:33,933","00:08:34,766",哎是不是玩不起
350,"00:08:33,933","00:08:34,799",哎是不是玩不起
350,"00:08:33,933","00:08:34,833",哎是不是玩不起
350,"00:08:33,933","00:08:34,866",哎是不是玩不起
350,"00:08:33,933","00:08:34,899",哎是不是玩不起
350,"00:08:33,933","00:08:34,933",哎是不是玩不起
351,"00:08:34,966","00:08:34,933",拨殷子了啊
351,"00:08:34,966","00:08:35,000",拨殷子了啊
351,"00:08:34,966","00:08:35,033",拨殷子了啊
351,"00:08:34,966","00:08:35,066",拨殷子了啊
351,"00:08:34,966","00:08:35,100",拨殷子了啊
351,"00:08:34,966","00:08:35,133",拨殷子了啊
351,"00:08:34,966","00:08:35,166",拨殷子了啊
351,"00:08:34,966","00:08:35,200",拨殷子了啊
352,"00:08:35,233","00:08:35,200",拔殷子了啊
353,"00:08:35,266","00:08:35,200",拨殷子了啊
354,"00:08:35,299","00:08:35,200",拔殷子了啊
355,"00:08:35,333","00:08:35,200",拨殷子了啊
355,"00:08:35,333","00:08:35,366",拨殷子了啊
355,"00:08:35,333","00:08:35,399",拨殷子了啊
355,"00:08:35,333","00:08:35,433",拨殷子了啊
355,"00:08:35,333","00:08:35,466",拨殷子了啊
356,"00:08:35,500","00:08:35,466",拔殷子了啊
